application_id,user_id,application_date,loan_amount,tenure_months,status
4511,4311,2026-02-14,500000,12,KYC Pending
4512,1224,2026-06-16,500000,60,Incomplete
4513,1707,2026-02-23,200000,24,KYC Pending
4514,3347,2026-02-18,750000,48,Incomplete
4515,4798,2026-07-20,750000,48,Disbursed
4516,88,2026-05-29,400000,60,Approved
4517,2016,2026-06-21,100000,12,Disbursed
4518,2986,2026-04-14,750000,12,Disbursed
4519,3882,2026-08-03,400000,48,Disbursed
4520,4736,2026-03-20,750000,12,Rejected
4521,36,2026-03-31,200000,48,Rejected
4522,1079,2026-02-11,500000,12,KYC Pending
4523,4375,2026-03-13,750000,12,Disbursed
4524,3296,2026-04-03,200000,36,KYC Pending
4525,3032,2026-06-21,300000,48,KYC Pending
4526,279,2026-07-03,50000,12,Disbursed
4527,4738,2026-08-02,100000,12,Approved
4528,4203,2026-05-12,50000,48,Disbursed
4529,3283,2026-06-10,250000,48,Disbursed
4530,2139,2026-07-06,750000,60,Rejected
4531,839,2026-07-19,300000,24,Disbursed
4532,3508,2026-05-14,150000,12,KYC Pending
4533,3495,2026-03-05,300000,48,KYC Pending
4534,3969,2026-02-18,150000,12,Disbursed
4535,254,2026-06-19,500000,36,Disbursed
4536,1159,2026-04-10,200000,12,Disbursed
4537,2565,2026-07-17,750000,12,Rejected
4538,1914,2026-07-15,1000000,48,Approved
4539,4704,2026-03-21,750000,60,Incomplete
4540,4249,2026-02-28,500000,24,Rejected
4541,456,2026-01-09,750000,36,Disbursed
4542,1240,2026-03-10,200000,24,Rejected
4543,4943,2026-08-11,500000,48,Disbursed
4544,2328,2026-04-10,1000000,36,Disbursed
4545,2432,2026-01-17,200000,60,KYC Pending
4546,1110,2026-03-03,150000,60,Rejected
4547,4890,2026-07-24,150000,24,Rejected
4548,2435,2026-06-16,150000,60,KYC Pending
4549,3144,2026-04-26,150000,48,Disbursed
4550,2681,2026-03-05,500000,48,KYC Pending
4551,3562,2026-06-05,750000,48,Rejected
4552,3717,2026-07-01,100000,48,Approved
4553,4745,2026-06-05,200000,48,KYC Pending
4554,4748,2026-07-25,200000,60,Incomplete
4555,3893,2026-06-17,400000,60,Incomplete
4556,4453,2026-06-30,50000,60,Disbursed
4557,4657,2026-01-24,100000,12,Disbursed
4558,4977,2026-03-17,50000,24,Disbursed
4559,3194,2026-05-14,100000,48,Disbursed
4560,4232,2026-05-02,50000,36,Rejected
4561,1520,2026-07-29,100000,48,Rejected
4562,137,2026-07-21,1000000,24,Disbursed
4563,969,2026-05-28,150000,12,KYC Pending
4564,2462,2026-08-07,200000,12,KYC Pending
4565,1784,2026-01-28,100000,60,KYC Pending
4566,580,2026-03-03,1000000,36,Rejected
4567,2329,2026-07-09,50000,60,Disbursed
4568,277,2026-05-01,50000,36,Disbursed
4569,1859,2026-04-12,400000,48,Rejected
4570,2499,2026-05-07,250000,36,KYC Pending
4571,552,2026-07-17,500000,12,Disbursed
4572,2810,2026-02-11,250000,24,Approved
4573,3268,2026-08-07,750000,12,Rejected
4574,3821,2026-05-13,400000,24,Disbursed
4575,407,2026-08-31,500000,48,Rejected
4576,2438,2026-03-03,400000,60,Disbursed
4577,2373,2026-06-30,200000,48,Approved
4578,545,2026-05-09,200000,60,Approved
4579,3036,2026-05-27,400000,24,Disbursed
4580,2916,2026-03-04,150000,12,Disbursed
4581,81,2026-02-22,250000,48,Disbursed
4582,4909,2026-04-17,50000,60,Incomplete
4583,1033,2026-06-18,150000,12,Disbursed
4584,2306,2026-03-03,250000,36,Approved
4585,694,2026-05-08,500000,48,Rejected
4586,1554,2026-03-31,200000,60,Rejected
4587,2894,2026-06-26,500000,60,Rejected
4588,1640,2026-06-06,200000,36,Disbursed
4589,1397,2026-08-01,50000,36,Rejected
4590,296,2026-05-27,50000,60,KYC Pending
4591,4598,2026-06-21,400000,24,Approved
4592,2061,2026-08-31,150000,48,Approved
4593,4287,2026-04-09,100000,60,KYC Pending
4594,401,2026-02-25,250000,36,Disbursed
4595,189,2026-03-21,1000000,36,Disbursed
4596,4303,2026-06-08,500000,60,Rejected
4597,2088,2026-02-07,300000,48,KYC Pending
4598,2024,2026-06-21,200000,48,Rejected
4599,995,2026-03-02,300000,60,Rejected
4600,2467,2026-03-20,250000,60,Incomplete
4601,2931,2026-06-24,250000,60,Disbursed
4602,3554,2026-02-13,50000,24,Incomplete
4603,1257,2026-01-29,750000,24,Disbursed
4604,1535,2026-02-17,200000,60,Approved
4605,3695,2026-01-21,500000,60,Rejected
4606,410,2026-03-24,1000000,36,Rejected
4607,3802,2026-07-12,150000,24,Rejected
4608,4217,2026-04-18,100000,60,Disbursed
4609,1884,2026-07-02,200000,12,Rejected
4610,4194,2026-03-04,150000,48,Incomplete
4611,3912,2026-06-04,1000000,36,Disbursed
4612,4529,2026-01-17,150000,60,Incomplete
4613,1687,2026-02-11,400000,24,Incomplete
4614,1765,2026-05-29,250000,24,Approved
4615,4979,2026-05-09,50000,24,Disbursed
4616,4491,2026-08-10,100000,24,Approved
4617,1265,2026-03-17,300000,12,Disbursed
4618,512,2026-05-15,100000,24,Approved
4619,2825,2026-02-21,250000,24,Approved
4620,3486,2026-02-21,150000,48,Disbursed
4621,1450,2026-08-06,250000,36,KYC Pending
4622,3344,2026-03-21,50000,12,Incomplete
4623,2117,2026-05-16,1000000,12,Incomplete
4624,1849,2026-06-11,400000,60,Disbursed
4625,3262,2026-01-25,400000,48,KYC Pending
4626,3416,2026-06-30,750000,48,KYC Pending
4627,3145,2026-06-07,200000,60,Disbursed
4628,4997,2026-06-14,1000000,24,Rejected
4629,1056,2026-08-09,1000000,36,Disbursed
4630,4618,2026-05-10,500000,36,Incomplete
4631,3365,2026-08-18,750000,12,Approved
4632,1359,2026-07-14,400000,12,Approved
4633,1512,2026-08-09,500000,24,Rejected
4634,3170,2026-04-06,150000,12,Disbursed
4635,4297,2026-04-18,250000,48,Approved
4636,1244,2026-03-22,300000,12,Rejected
4637,2102,2026-02-27,200000,24,Rejected
4638,414,2026-08-15,500000,60,Rejected
4639,3115,2026-03-11,150000,60,Incomplete
4640,1427,2026-04-20,50000,60,Rejected
4641,4724,2026-02-10,300000,24,Disbursed
4642,2543,2026-02-13,150000,36,Rejected
4643,3055,2026-03-28,300000,12,Rejected
4644,1060,2026-02-06,750000,60,Incomplete
4645,604,2026-05-27,750000,12,KYC Pending
4646,2325,2026-06-10,750000,48,Incomplete
4647,4713,2026-02-19,200000,24,Disbursed
4648,2002,2026-06-05,1000000,36,Disbursed
4649,2247,2026-08-20,200000,48,Rejected
4650,1685,2026-06-23,100000,24,Incomplete
4651,3123,2026-05-02,100000,48,KYC Pending
4652,315,2026-06-24,300000,48,Incomplete
4653,4744,2026-03-30,150000,48,Approved
4654,11,2026-04-10,400000,36,Rejected
4655,1427,2026-04-10,100000,24,KYC Pending
4656,1556,2026-02-05,1000000,36,Incomplete
4657,1102,2026-02-10,750000,12,KYC Pending
4658,4985,2026-02-03,1000000,48,Rejected
4659,1730,2026-02-07,500000,36,Disbursed
4660,3037,2026-03-09,300000,60,Incomplete
4661,3027,2026-04-30,750000,12,Rejected
4662,4242,2026-02-01,750000,60,Disbursed
4663,647,2026-03-23,300000,12,Approved
4664,4083,2026-07-04,200000,48,KYC Pending
4665,3701,2026-03-14,250000,36,Incomplete
4666,2886,2026-05-24,150000,36,Rejected
4667,974,2026-03-01,300000,12,Disbursed
4668,1204,2026-02-06,250000,36,Disbursed
4669,4480,2026-05-08,400000,12,Disbursed
4670,4179,2026-08-05,50000,36,Rejected
4671,2229,2026-07-07,1000000,48,Approved
4672,693,2026-02-23,200000,24,Rejected
4673,1992,2026-06-21,1000000,60,Approved
4674,134,2026-04-07,750000,12,Rejected
4675,2281,2026-05-08,750000,48,Rejected
4676,3009,2026-04-15,300000,48,Rejected
4677,3602,2026-07-20,400000,24,Incomplete
4678,4365,2026-03-09,100000,24,KYC Pending
4679,649,2026-04-14,200000,12,Disbursed
4680,1493,2026-06-07,750000,12,Rejected
4681,2096,2026-03-01,150000,48,Disbursed
4682,4765,2026-07-08,200000,48,Disbursed
4683,4398,2026-03-18,750000,12,Rejected
4684,2908,2026-06-13,50000,36,Disbursed
4685,2884,2026-06-05,150000,60,Disbursed
4686,345,2026-08-18,150000,24,Disbursed
4687,2526,2026-02-06,400000,48,Disbursed
4688,1090,2026-03-10,100000,24,Rejected
4689,672,2026-07-18,1000000,48,Disbursed
4690,3076,2026-07-20,400000,24,KYC Pending
4691,513,2026-07-27,150000,48,Disbursed
4692,1638,2026-03-14,50000,48,Rejected
4693,1081,2026-03-28,250000,48,Disbursed
4694,7,2026-02-26,1000000,12,KYC Pending
4695,3678,2026-03-18,400000,48,Rejected
4696,2812,2026-06-14,400000,36,Disbursed
4697,2048,2026-08-31,150000,12,Approved
4698,1101,2026-04-08,50000,12,Disbursed
4699,3319,2026-05-22,50000,48,Disbursed
4700,3254,2026-05-05,250000,36,Disbursed
4701,4669,2026-05-09,1000000,60,Disbursed
4702,2182,2026-06-05,250000,48,Disbursed
4703,4517,2026-07-20,400000,48,Rejected
4704,3631,2026-08-29,250000,48,KYC Pending
4705,74,2026-05-30,1000000,36,Disbursed
4706,2037,2026-01-25,150000,12,Rejected
4707,2984,2026-05-29,750000,12,Incomplete
4708,3757,2026-08-24,750000,12,Rejected
4709,1826,2026-08-31,300000,60,Rejected
4710,1280,2026-02-09,50000,48,Disbursed
4711,350,2026-06-29,250000,60,Disbursed
4712,153,2026-04-20,250000,24,Incomplete
4713,3341,2026-04-04,200000,48,KYC Pending
4714,1761,2026-04-10,300000,60,Disbursed
4715,3064,2026-08-23,100000,36,Disbursed
4716,907,2026-02-01,750000,48,KYC Pending
4717,2444,2026-02-26,100000,60,Incomplete
4718,355,2026-05-30,250000,60,Rejected
4719,2419,2026-03-25,750000,12,Disbursed
4720,90,2026-02-12,400000,48,Disbursed
4721,4639,2026-07-05,200000,60,Disbursed
4722,1119,2026-06-07,200000,12,KYC Pending
4723,49,2026-06-20,100000,36,Incomplete
4724,3970,2026-02-26,300000,12,Rejected
4725,4276,2026-03-28,200000,24,Approved
4726,2737,2026-03-26,250000,36,KYC Pending
4727,2074,2026-01-30,1000000,36,Rejected
4728,1419,2026-05-03,750000,24,KYC Pending
4729,3126,2026-07-13,1000000,24,Disbursed
4730,2672,2026-02-15,400000,24,Disbursed
4731,1789,2026-05-18,300000,12,Incomplete
4732,2207,2026-08-15,50000,24,Incomplete
4733,2299,2026-03-15,100000,24,KYC Pending
4734,2168,2026-08-26,1000000,36,Disbursed
4735,1595,2026-07-21,500000,36,Rejected
4736,2217,2026-03-28,250000,60,KYC Pending
4737,1436,2026-08-18,150000,36,Approved
4738,466,2026-02-26,300000,36,Incomplete
4739,2164,2026-06-26,100000,12,Approved
4740,4888,2026-06-13,50000,48,KYC Pending
4741,1967,2026-03-03,500000,24,Rejected
4742,138,2026-02-15,750000,12,Disbursed
4743,1094,2026-04-07,100000,12,Disbursed
4744,4345,2026-05-19,1000000,12,Rejected
4745,272,2026-01-21,100000,36,Approved
4746,307,2026-08-09,50000,24,KYC Pending
4747,128,2026-04-26,300000,12,Rejected
4748,2919,2026-04-21,300000,24,Approved
4749,3211,2026-08-11,200000,36,Rejected
4750,4383,2026-03-28,250000,24,Disbursed
4751,3869,2026-03-28,500000,48,KYC Pending
4752,1405,2026-06-20,500000,36,Disbursed
4753,903,2026-05-12,50000,60,Disbursed
4754,3153,2026-07-04,500000,60,Rejected
4755,921,2026-06-11,50000,24,Incomplete
4756,3466,2026-07-23,200000,48,Approved
4757,18,2026-03-17,100000,48,Incomplete
4758,4423,2026-03-01,500000,60,Incomplete
4759,3764,2026-08-02,500000,24,KYC Pending
4760,2681,2026-02-11,50000,24,Disbursed
4761,728,2026-06-10,150000,48,Rejected
4762,2258,2026-02-14,1000000,48,Rejected
4763,3826,2026-06-21,250000,12,Rejected
4764,1507,2026-08-13,1000000,36,Rejected
4765,180,2026-06-24,100000,24,KYC Pending
4766,1190,2026-03-01,250000,24,Disbursed
4767,4747,2026-06-10,50000,36,Disbursed
4768,4159,2026-08-16,500000,24,Disbursed
4769,4230,2026-03-04,750000,48,KYC Pending
4770,2543,2026-01-17,250000,24,Approved
4771,3750,2026-05-15,400000,24,Approved
4772,2352,2026-02-21,150000,36,KYC Pending
4773,4868,2026-05-12,250000,60,Disbursed
4774,2673,2026-06-01,250000,24,Approved
4775,4314,2026-02-13,200000,24,KYC Pending
4776,2451,2026-02-05,150000,60,Disbursed
4777,2425,2026-05-04,150000,12,Approved
4778,1425,2026-04-24,300000,12,Rejected
4779,4508,2026-06-11,150000,12,Rejected
4780,3397,2026-06-01,750000,60,Disbursed
4781,4341,2026-02-05,100000,24,KYC Pending
4782,4332,2026-04-07,250000,36,Disbursed
4783,1231,2026-06-30,300000,12,Approved
4784,1561,2026-02-01,400000,12,Disbursed
4785,1306,2026-04-13,500000,36,Rejected
4786,3722,2026-05-10,50000,12,Rejected
4787,1790,2026-04-12,50000,24,Approved
4788,4241,2026-03-03,50000,12,Approved
4789,1454,2026-05-02,250000,12,KYC Pending
4790,4419,2026-02-09,400000,12,Rejected
4791,4204,2026-04-12,500000,24,Disbursed
4792,255,2026-08-01,400000,48,Disbursed
4793,2309,2026-08-11,750000,36,KYC Pending
4794,393,2026-01-10,750000,60,Rejected
4795,3656,2026-05-17,400000,24,Disbursed
4796,349,2026-05-25,750000,12,Approved
4797,2445,2026-06-01,750000,24,Disbursed
4798,3378,2026-06-02,300000,60,Disbursed
4799,1279,2026-04-12,150000,36,Disbursed
4800,446,2026-06-06,1000000,60,Disbursed
4801,3900,2026-04-02,750000,24,Rejected
4802,4625,2026-08-16,50000,48,Disbursed
4803,380,2026-07-21,200000,24,Rejected
4804,3677,2026-08-27,1000000,24,Disbursed
4805,1637,2026-03-13,100000,24,Incomplete
4806,495,2026-07-26,150000,12,Rejected
4807,3816,2026-06-08,250000,24,Approved
4808,2630,2026-03-15,300000,48,Disbursed
4809,4187,2026-03-26,50000,36,Rejected
4810,1515,2026-05-12,750000,36,Incomplete
4811,3992,2026-08-21,500000,36,Rejected
4812,2070,2026-01-13,200000,48,KYC Pending
4813,3110,2026-06-09,200000,12,Rejected
4814,844,2026-02-13,300000,36,Incomplete
4815,425,2026-06-18,1000000,60,Disbursed
4816,4751,2026-06-05,100000,48,Approved
4817,4323,2026-04-28,250000,12,Rejected
4818,2816,2026-03-24,100000,36,Disbursed
4819,934,2026-07-30,50000,60,Disbursed
4820,1817,2026-07-06,300000,60,Disbursed
4821,2221,2026-07-04,500000,48,Rejected
4822,1778,2026-05-02,50000,12,KYC Pending
4823,3166,2026-04-20,300000,12,Disbursed
4824,46,2026-03-16,500000,24,Disbursed
4825,4113,2026-07-01,150000,12,Rejected
4826,3863,2026-08-17,500000,60,Rejected
4827,3394,2026-03-10,50000,48,Approved
4828,915,2026-03-07,200000,60,Disbursed
4829,2887,2026-04-02,1000000,24,KYC Pending
4830,3817,2026-05-20,750000,48,Approved
4831,618,2026-04-28,750000,60,Rejected
4832,2078,2026-07-24,200000,60,Disbursed
4833,445,2026-07-06,500000,36,Disbursed
4834,2010,2026-04-15,50000,24,Disbursed
4835,2139,2026-07-09,300000,12,Disbursed
4836,4200,2026-03-10,300000,48,KYC Pending
4837,4600,2026-04-29,750000,36,Incomplete
4838,1901,2026-03-13,400000,12,Approved
4839,1906,2026-03-19,1000000,36,Rejected
4840,1331,2026-04-20,200000,48,Disbursed
4841,3818,2026-06-16,300000,60,Rejected
4842,2118,2026-03-04,250000,36,Approved
4843,3014,2026-03-30,400000,60,KYC Pending
4844,2010,2026-05-25,750000,24,Disbursed
4845,1556,2026-03-07,50000,12,KYC Pending
4846,3598,2026-04-09,50000,36,Incomplete
4847,4413,2026-07-16,750000,24,Rejected
4848,2786,2026-08-11,750000,60,Incomplete
4849,521,2026-07-04,500000,24,Approved
4850,1472,2026-05-21,150000,36,Rejected
4851,3117,2026-08-07,200000,60,Approved
4852,220,2026-04-03,50000,24,KYC Pending
4853,3684,2026-03-06,1000000,24,Approved
4854,3429,2026-07-30,250000,60,Approved
4855,671,2026-05-02,150000,60,Approved
4856,2940,2026-03-13,750000,24,KYC Pending
4857,2313,2026-07-19,150000,24,Incomplete
4858,926,2026-05-26,200000,36,Disbursed
4859,158,2026-06-09,250000,48,Rejected
4860,2478,2026-02-12,200000,24,Approved
4861,2678,2026-07-22,250000,48,Approved
4862,1945,2026-07-14,400000,12,Approved
4863,2979,2026-04-12,500000,60,Incomplete
4864,4069,2026-08-18,500000,12,Incomplete
4865,4388,2026-04-20,150000,36,Incomplete
4866,959,2026-08-19,300000,60,Rejected
4867,3202,2026-01-19,200000,60,Approved
4868,345,2026-08-23,50000,48,Disbursed
4869,2017,2026-04-07,100000,12,KYC Pending
4870,2392,2026-04-16,100000,60,Disbursed
4871,4812,2026-03-26,100000,24,KYC Pending
4872,160,2026-04-15,250000,60,Rejected
4873,1406,2026-06-14,500000,36,Rejected
4874,4917,2026-06-29,300000,36,Disbursed
4875,2523,2026-02-11,300000,60,Rejected
4876,3078,2026-03-10,200000,24,Rejected
4877,4374,2026-02-27,150000,12,Disbursed
4878,1162,2026-05-03,150000,24,Disbursed
4879,3749,2026-05-12,150000,36,Rejected
4880,741,2026-02-21,250000,24,Rejected
4881,1821,2026-06-11,500000,12,Approved
4882,1912,2026-04-20,100000,48,Rejected
4883,1672,2026-05-21,100000,60,Disbursed
4884,2645,2026-04-04,150000,36,Disbursed
4885,2992,2026-07-14,50000,48,Disbursed
4886,1261,2026-07-14,300000,36,Disbursed
4887,4603,2026-04-24,250000,36,Rejected
4888,984,2026-07-16,1000000,12,Approved
4889,18,2026-04-23,100000,36,Disbursed
4890,4814,2026-05-08,400000,12,KYC Pending
4891,4396,2026-03-31,200000,24,Disbursed
4892,4642,2026-05-16,750000,36,Disbursed
4893,3853,2026-05-21,250000,60,KYC Pending
4894,4170,2026-01-26,1000000,24,Rejected
4895,1453,2026-03-02,500000,24,Rejected
4896,4763,2026-03-31,750000,48,KYC Pending
4897,4754,2026-04-11,400000,12,Approved
4898,1571,2026-07-13,50000,36,Approved
4899,3888,2026-04-14,150000,60,KYC Pending
4900,4993,2026-03-07,750000,12,Disbursed
4901,4734,2026-07-27,500000,60,KYC Pending
4902,1335,2026-06-15,500000,48,Rejected
4903,3295,2026-05-11,250000,12,Rejected
4904,572,2026-03-20,1000000,60,Rejected
4905,349,2026-05-08,750000,12,Incomplete
4906,1531,2026-07-27,300000,36,Disbursed
4907,3755,2026-06-29,1000000,12,KYC Pending
4908,2573,2026-08-10,150000,48,Incomplete
4909,3336,2026-02-25,300000,48,Disbursed
4910,244,2026-07-03,1000000,36,Approved
4911,3628,2026-06-26,1000000,36,Rejected
4912,3178,2026-05-25,500000,48,Approved
4913,4466,2026-04-25,250000,24,Rejected
4914,3248,2026-07-27,150000,60,Disbursed
4915,3462,2026-07-28,300000,36,KYC Pending
4916,4596,2026-03-25,750000,12,Disbursed
4917,2150,2026-03-06,400000,60,Rejected
4918,481,2026-04-22,1000000,24,Rejected
4919,4089,2026-03-15,200000,60,Rejected
4920,967,2026-04-04,500000,12,Disbursed
4921,1139,2026-06-13,500000,12,Rejected
4922,4678,2026-02-01,100000,48,Incomplete
4923,4678,2026-02-25,150000,60,Incomplete
4924,2480,2026-06-06,500000,48,Disbursed
4925,180,2026-07-01,300000,60,Rejected
4926,2644,2026-02-28,250000,24,Approved
4927,2580,2026-02-07,750000,48,Rejected
4928,4529,2026-02-01,400000,48,Incomplete
4929,3276,2026-08-16,300000,24,Rejected
4930,924,2026-04-21,100000,24,Incomplete
4931,4127,2026-05-05,400000,60,Rejected
4932,3648,2026-06-23,300000,48,Disbursed
4933,449,2026-02-23,400000,24,Disbursed
4934,2496,2026-02-04,300000,12,KYC Pending
4935,1675,2026-05-10,300000,60,Disbursed
4936,3398,2026-07-22,400000,12,Disbursed
4937,4692,2026-04-26,200000,24,Incomplete
4938,1682,2026-06-27,400000,12,Rejected
4939,3857,2026-08-03,500000,36,KYC Pending
4940,3173,2026-08-11,200000,36,Rejected
4941,383,2026-02-11,750000,24,Rejected
4942,4898,2026-02-13,400000,60,Disbursed
4943,2275,2026-07-09,500000,36,Rejected
4944,4116,2026-07-29,750000,36,Approved
4945,1787,2026-03-26,300000,24,Approved
4946,2696,2026-03-25,500000,24,Incomplete
4947,3530,2026-07-25,750000,12,Approved
4948,4233,2026-03-25,250000,48,Disbursed
4949,4163,2026-05-27,250000,36,KYC Pending
4950,3704,2026-08-08,50000,12,Approved
4951,4194,2026-02-16,150000,12,Approved
4952,133,2026-08-01,200000,24,KYC Pending
4953,666,2026-08-20,750000,36,Incomplete
4954,2304,2026-06-24,50000,12,Rejected
4955,4708,2026-03-18,200000,24,Rejected
4956,1236,2026-05-04,400000,36,Approved
4957,494,2026-05-29,50000,36,Disbursed
4958,2850,2026-04-23,250000,48,KYC Pending
4959,2848,2026-07-13,500000,24,Disbursed
4960,1500,2026-08-20,750000,36,Rejected
4961,1112,2026-06-19,200000,36,Disbursed
4962,4490,2026-07-16,250000,48,KYC Pending
4963,986,2026-05-18,1000000,36,Disbursed
4964,3859,2026-06-24,250000,24,Approved
4965,3295,2026-05-27,300000,48,Incomplete
4966,183,2026-01-23,400000,60,Disbursed
4967,1729,2026-05-24,750000,36,Approved
4968,3605,2026-06-05,250000,60,Rejected
4969,598,2026-02-25,400000,24,Disbursed
4970,3247,2026-02-23,200000,60,Disbursed
4971,222,2026-07-22,400000,12,Disbursed
4972,1731,2026-07-13,500000,60,Incomplete
4973,4684,2026-06-28,50000,24,Disbursed
4974,4172,2026-06-23,250000,24,Disbursed
4975,4133,2026-06-25,250000,12,Approved
4976,4047,2026-02-04,200000,36,Incomplete
4977,2692,2026-03-18,200000,12,Disbursed
4978,3639,2026-04-20,500000,12,KYC Pending
4979,2032,2026-08-31,750000,12,Disbursed
4980,1867,2026-02-18,100000,36,Approved
4981,833,2026-08-30,500000,60,Disbursed
4982,2765,2026-06-21,1000000,48,Incomplete
4983,273,2026-04-06,500000,60,Rejected
4984,940,2026-03-06,1000000,24,Incomplete
4985,3375,2026-03-25,1000000,24,Disbursed
4986,3505,2026-03-06,750000,12,Approved
4987,1935,2026-07-10,200000,12,Rejected
4988,2377,2026-07-27,150000,36,Disbursed
4989,168,2026-03-04,50000,24,Incomplete
4990,4533,2026-01-28,400000,36,KYC Pending
4991,4605,2026-06-24,500000,48,Disbursed
4992,2798,2026-06-26,100000,60,Rejected
4993,336,2026-01-10,750000,36,Rejected
